time,number,latitude,longitude,cape,tcw,sshf,slhf,u10,v10,t2m,d2m,ssr,str,cin,sm,st,tcc,tp,mx2t6,mn2t6
2023-05-01 12:00:00,34,50.75,4.25,5.9674225,19.938751,-5215185.5,-14078719.0,3.7274039,-1.0704554,287.70056,282.75574,30473484.0,-8863496.0,-10.393576,383.1729,285.99814,96.132645,4.468564,289.69016,283.82343
2023-05-01 12:00:00,35,50.75,4.25,110.30995,19.097057,-5978678.0,-14891193.0,1.1670442,-1.4338156,290.0163,283.30753,32712684.0,-9390898.0,9.346008e-05,369.40225,286.4699,99.999435,0.48877287,289.91653,283.34183
2023-05-01 12:00:00,36,50.75,4.25,63.67395,18.416624,-5498798.0,-15286418.0,2.720519,-1.321015,290.0451,282.77182,33600710.0,-10707728.0,9.346008e-05,364.78882,286.05984,99.999435,0.4497409,290.0188,282.99905
2023-05-01 12:00:00,37,50.75,4.25,82.00837,19.550354,-5233281.0,-14210858.0,2.51895,-0.6495098,289.4142,282.59656,31293532.0,-9785851.0,9.346008e-05,360.57724,286.00714,99.999435,0.6953702,289.2752,283.92004
2023-05-01 12:00:00,38,50.75,4.25,58.13868,17.39376,-5565612.5,-14660844.0,0.98468745,-0.5933187,290.3612,282.51544,33837240.0,-11471814.0,9.346008e-05,376.70737,286.42996,99.54928,0.39181376,290.2828,283.51733
2023-05-01 12:00:00,39,50.75,4.25,6.307617,13.657519,-6928693.5,-16195913.0,1.8822222,-2.7284431,289.25964,279.63287,38506836.0,-14022274.0,,358.2974,285.1299,99.999435,0.48454666,289.41583,279.8444
2023-05-01 12:00:00,40,50.75,4.25,6.675415,17.343859,-6607150.0,-16185200.0,3.4254506,-1.0972264,289.61102,281.9005,36549490.0,-11876808.0,9.346008e-05,366.73447,285.79028,27.775585,0.73614264,289.5083,282.33896
2023-05-01 12:00:00,41,50.75,4.25,130.41896,19.301826,-6013477.0,-15282252.0,2.4107206,-1.8023348,291.09793,283.4296,34201230.0,-10481562.0,9.346008e-05,367.75302,286.75552,99.999435,0.47360754,290.97336,282.97958
2023-05-01 12:00:00,42,50.75,4.25,19.961899,18.219475,-5862449.0,-14753698.0,3.06554,-1.2602226,289.81137,282.27493,31037180.0,-8282542.5,9.346008e-05,375.1596,286.04495,96.3707,0.5626106,289.7455,282.51047
2023-05-01 12:00:00,43,50.75,4.25,129.2926,18.98816,-5347770.0,-14376924.0,1.7214792,0.20939219,290.3095,283.3676,32124912.0,-10326640.0,9.346008e-05,371.48914,286.21536,99.999435,0.9472146,290.14062,283.07693
2023-05-01 12:00:00,44,50.75,4.25,0.0,16.034859,-6743910.5,-16010800.0,1.0195898,-2.8837705,288.81348,280.28033,37116016.0,-12688710.0,,364.0945,285.55,99.999435,0.504684,288.8134,281.5468
2023-05-01 12:00:00,45,50.75,4.25,6.647827,15.548624,-6032964.5,-15621527.0,1.5893948,-3.6928952,289.11612,280.7688,34767760.0,-11098377.0,-9.719845,358.85242,285.83722,99.999435,0.6294875,289.1101,283.08145
2023-05-01 12:00:00,46,50.75,4.25,48.010612,19.550354,-5483486.5,-13998960.0,2.0874736,-1.5268168,289.48233,282.43698,29564210.0,-7900977.5,9.346008e-05,375.57736,286.27448,99.999435,1.9389305,289.3236,283.60522
2023-05-01 12:00:00,47,50.75,4.25,109.96515,20.239635,-5831825.5,-14968572.0,2.119174,-1.7281569,288.71088,283.37393,34473170.0,-11746751.0,9.346008e-05,361.87036,285.7695,99.822426,0.49200487,288.62585,282.98856
2023-05-01 12:00:00,48,50.75,4.25,1.2412872,16.353935,-5388833.0,-14869170.0,0.38270196,-1.6764276,289.34528,279.9256,32256628.0,-9912083.0,,365.34982,286.04382,99.85753,0.48230886,289.28397,283.3186
2023-05-01 12:00:00,49,50.75,4.25,101.66225,19.106153,-5882632.5,-15730452.0,2.6788924,-1.3104181,289.6797,282.9706,35521240.0,-11996346.0,9.346008e-05,373.395,285.9061,98.48416,0.6463933,289.72104,282.53668
2023-05-01 12:00:00,50,50.75,4.25,5.567444,20.181131,-5703765.0,-15267967.0,4.2045093,-1.4446913,286.6367,283.3077,34213980.0,-11527757.0,-0.021484375,373.6715,285.4104,98.64285,2.3764887,288.43268,283.054
2023-05-01 18:00:00,1,50.75,4.25,7.4201965,13.888101,-7138532.5,-17197668.0,2.65936,-2.5311465,286.05374,281.9447,38451600.0,-12187128.0,,367.20593,285.45108,39.75745,3.1578784,288.1504,286.23886
2023-05-01 18:00:00,2,50.75,4.25,0.0,16.94366,-7174027.5,-19731514.0,2.459872,-3.393674,287.00507,282.04074,41772864.0,-12213905.0,-4.254877,345.1096,286.63345,13.503246,1.3658781,290.43195,287.25372
2023-05-01 18:00:00,3,50.75,4.25,0.48272705,16.85025,-6552515.5,-19111296.0,1.9776433,-2.2038994,287.92676,282.37366,41556170.0,-13104701.0,-10.327242,363.32065,286.6883,9.140518,1.5274768,291.24405,288.11304
2023-05-01 18:00:00,4,50.75,4.25,0.0,15.485694,-7091553.5,-18805354.0,2.292885,-3.3157313,286.69998,282.7458,40985390.0,-12648545.0,,376.6994,286.2419,20.88128,2.2807727,290.41983,286.9037
2023-05-01 18:00:00,5,50.75,4.25,0.0,17.050594,-6077855.5,-18591670.0,2.6161323,-2.6640253,285.7446,281.7507,39302810.0,-12374086.0,,368.2842,285.8996,22.848248,1.676147,290.09222,285.9153
2023-05-01 18:00:00,6,50.75,4.25,2.0596313,14.638102,-8480734.0,-19763062.0,2.153596,-3.1177378,285.9463,282.04974,43965324.0,-13146779.0,,361.2954,286.31277,35.19177,1.005887,290.08603,286.08533
2023-05-01 18:00:00,7,50.75,4.25,2.8503876,18.486683,-7509839.0,-18826186.0,2.554813,-2.8699667,285.53406,282.41058,39843840.0,-11363752.0,-4.1949368,381.56152,285.73544,95.606186,2.7722802,288.33017,285.72855
2023-05-01 18:00:00,8,50.75,4.25,2.928543,16.667604,-6662480.5,-18120852.0,3.1555176,-2.918489,285.83347,282.68457,39561990.0,-12719311.0,-2.1297894,371.4175,285.79416,42.916195,2.007299,289.86322,286.0289
2023-05-01 18:00:00,9,50.75,4.25,0.7263794,16.42252,-9560551.0,-20004126.0,2.660961,-1.4497108,286.06558,282.6377,46516110.0,-14747630.0,-9.470493,377.40762,285.71063,22.074585,3.2906375,289.81378,286.22986
2023-05-01 18:00:00,10,50.75,4.25,14.904755,18.44268,-7285733.0,-18701786.0,1.9331348,-0.9788485,285.80142,282.9859,41087370.0,-13126696.0,-6.849098,378.84995,285.61237,23.568502,1.4605999,289.42175,285.5673
2023-05-01 18:00:00,11,50.75,4.25,0.0,17.030682,-6594274.0,-16504237.0,2.1478322,-2.3466778,286.38654,282.28412,36662790.0,-11079730.0,,374.17883,286.06787,10.094246,0.7122755,289.19046,286.59735
2023-05-01 18:00:00,12,50.75,4.25,0.6068573,17.950792,-6763398.0,-19472594.0,2.3434775,-1.1649904,286.4466,282.94476,41702050.0,-13146300.0,-8.97019,361.88626,286.10043,47.959503,2.1589527,290.11462,286.6116
2023-05-01 18:00:00,13,50.75,4.25,3.1400146,17.865492,-6240715.0,-19795798.0,1.5757859,-3.2603767,286.76324,283.15103,42312484.0,-13983066.0,,368.29016,286.2537,21.938774,1.5747128,290.43015,287.0093
2023-05-01 18:00:00,14,50.75,4.25,2.123993,18.924492,-6931129.5,-21281466.0,2.951387,-2.4169517,286.81064,281.87927,45286748.0,-14840870.0,-7.0497,362.85312,285.99362,62.57671,0.37068176,290.0304,287.04425
2023-05-01 18:00:00,15,50.75,4.25,2.6664886,16.620407,-6499272.5,-17514918.0,2.828428,-2.5547106,286.32892,283.0502,39141348.0,-13093704.0,-5.163574,382.8069,285.6365,38.435966,4.400693,288.93805,286.33298
2023-05-01 18:00:00,16,50.75,4.25,0.23905945,16.46431,-7235622.0,-16859582.0,3.004541,-2.5279398,285.96487,281.7792,36473010.0,-10521726.0,,365.19464,285.3801,43.16798,1.6455674,287.2239,286.04636
2023-05-01 18:00:00,17,50.75,4.25,1.3470306,17.895237,-6695191.5,-18373224.0,3.0540125,-2.4346595,284.76178,282.83206,38904824.0,-11481855.0,-2.9921322,394.69955,285.56628,82.49053,9.556173,289.6492,284.91092
2023-05-01 18:00:00,18,50.75,4.25,0.0,17.595335,-5581272.0,-16242936.0,3.3316305,-2.0513606,284.8482,282.89752,34072348.0,-10595362.0,,388.38516,285.27753,78.96556,5.4819098,288.06152,284.9953
2023-05-01 18:00:00,19,50.75,4.25,0.28503418,17.119425,-5715944.5,-16950652.0,3.251419,-2.6716943,285.37033,282.8868,36049530.0,-11100768.0,-6.0490932,369.38037,285.6986,45.6965,3.3430948,288.71112,285.5563
2023-05-01 18:00:00,20,50.75,4.25,0.050567627,16.929403,-7199431.0,-20035076.0,1.9361768,-4.6774254,285.97482,282.8973,43082960.0,-13314132.0,,364.78683,286.40942,37.32659,0.8810835,289.60025,286.21063
2023-05-01 18:00:00,21,50.75,4.25,0.5287018,15.885646,-7720373.5,-20464824.0,1.9755621,-3.4119396,287.7878,282.8847,45528940.0,-14812659.0,-5.698242,367.04877,286.48532,17.096893,0.43432665,290.56253,288.11652
2023-05-01 18:00:00,22,50.75,4.25,0.0,16.347544,-7277033.0,-19833298.0,0.78568,-3.2323508,287.54764,281.31808,42767120.0,-12815420.0,,363.816,286.76602,11.470665,0.5457053,290.78583,287.8279
2023-05-01 18:00:00,23,50.75,4.25,0.0,15.895479,-7310440.0,-20214238.0,1.7450144,-3.5678246,286.2239,282.5003,43131110.0,-13048280.0,,358.21582,286.23627,36.777245,1.5394101,290.45847,286.43008
2023-05-01 18:00:00,24,50.75,4.25,0.0,16.129255,-6863271.5,-19725562.0,2.0173488,-3.2950954,287.16797,282.68933,42864850.0,-13418369.0,,369.71658,286.48206,8.846008,0.9086795,290.75134,287.43597
2023-05-01 18:00:00,25,50.75,4.25,4.087082,16.24725,-7914205.0,-19898176.0,2.2382903,-1.8383083,286.32864,283.58017,44720224.0,-14506164.0,-3.3877392,373.1642,285.78964,17.540947,1.4683065,289.5884,286.4618
2023-05-01 18:00:00,26,50.75,4.25,13.396805,19.942438,-7444764.5,-18795830.0,1.4020748,-3.68927,286.38763,283.99554,41567500.0,-12212948.0,-2.8978252,374.36185,286.8205,68.90793,3.636209,290.55197,286.63907
2023-05-01 18:00:00,27,50.75,4.25,0.0,17.287565,-6065327.5,-18407748.0,2.9300933,-2.5333776,286.0039,281.4985,38624390.0,-11799348.0,,372.15958,285.94354,41.434486,3.1002002,289.6448,286.1777
2023-05-01 18:00:00,28,50.75,4.25,10.684341,15.911949,-6404271.0,-18762498.0,2.6747296,-5.0498486,285.8391,282.88718,40227664.0,-12767126.0,-0.85905266,376.65363,286.0467,62.5233,4.471299,289.29865,286.04037
2023-05-01 18:00:00,29,50.75,4.25,0.0,17.835503,-5784847.0,-18602980.0,1.7057893,-2.7796147,287.57996,281.73117,39774440.0,-12802032.0,,363.1217,286.4832,28.781195,0.90942526,290.00232,287.86264
2023-05-01 18:00:00,30,50.75,4.25,0.032180786,16.831568,-10195287.0,-20952904.0,3.0456872,-3.0680997,286.40808,282.01337,47564188.0,-14198712.0,,359.8869,285.72943,58.883877,0.14817333,288.48395,286.69073
2023-05-01 18:00:00,31,50.75,4.25,0.0,16.57714,-7008035.5,-19867820.0,2.1764905,-4.182023,285.97726,282.0924,43827944.0,-14831785.0,,367.27954,285.849,27.606203,2.1457763,289.98764,286.2461
2023-05-01 18:00:00,32,50.75,4.25,3.0618591,17.682846,-7531066.5,-18886900.0,2.381742,-2.438982,286.76865,282.2118,41175180.0,-12254548.0,,373.56805,286.23288,17.777473,2.0092878,290.43478,286.42184
2023-05-01 18:00:00,33,50.75,4.25,4.5927887,17.63442,-6577222.5,-17868480.0,1.9065578,-2.8483548,286.13208,283.01672,39012464.0,-12195257.0,-3.2814445,364.13232,286.06512,54.6066,0.9894786,289.87946,286.30975
2023-05-01 18:00:00,34,50.75,4.25,10.569412,16.167358,-5970326.0,-17025054.0,2.7695103,-3.1855016,285.73062,283.01785,35417850.0,-9894870.0,-1.4832325,384.7744,285.83197,20.869074,6.303077,288.111,285.86588
2023-05-01 18:00:00,35,50.75,4.25,10.459076,16.955215,-6619329.5,-18150018.0,0.23860967,-2.3261814,287.33813,282.71115,38321300.0,-10722550.0,-13.54884,370.94205,286.41406,46.795193,1.903379,290.68436,287.38403
2023-05-01 18:00:00,36,50.75,4.25,2.8135986,19.024786,-6180165.0,-18612504.0,2.0687418,-2.8466816,286.6628,282.18768,39319804.0,-12032207.0,-4.309223,366.2391,286.07602,28.736942,1.7954812,290.1633,286.8847
2023-05-01 18:00:00,37,50.75,4.25,0.0,16.313868,-5657482.0,-16887558.0,2.6635225,-2.338312,286.00607,282.55753,35733690.0,-10873168.0,-6.705242,366.9135,285.86978,38.55652,3.0492349,289.6546,286.2009
2023-05-01 18:00:00,38,50.75,4.25,14.458817,18.44637,-6495097.0,-18094068.0,1.7983284,-1.8865519,287.4499,283.23138,40469852.0,-13136259.0,-10.698073,373.90228,286.7485,31.805655,0.78536797,290.47495,287.6574
2023-05-01 18:00:00,39,50.75,4.25,0.050567627,16.080582,-7467036.0,-19372002.0,1.6640024,-3.3663452,286.8936,282.50626,44155110.0,-15346754.0,,355.08447,285.6294,12.8058815,0.58523464,289.99948,287.15784
2023-05-01 18:00:00,40,50.75,4.25,0.20228577,15.7841215,-7656343.0,-19813656.0,2.4041564,-3.029059,286.10733,282.7303,43060296.0,-13290224.0,-4.217314,374.69806,285.88342,25.021221,3.7334166,290.33844,286.24286
2023-05-01 18:00:00,41,50.75,4.25,0.0,16.89425,-6620721.5,-18686310.0,1.8157797,-3.8204756,286.85748,283.3173,39937320.0,-11862942.0,-8.103851,370.88635,286.61328,39.612484,2.3175678,291.09775,287.19928
2023-05-01 18:00:00,42,50.75,4.25,8.744247,15.701526,-6582094.5,-18132162.0,1.7845597,-3.3406897,287.1669,283.6284,37107516.0,-9786329.0,-5.594345,378.5416,286.234,18.84412,2.479166,290.02783,287.36282
2023-05-01 18:00:00,43,50.75,4.25,27.3637,19.591896,-6186776.5,-17294688.0,1.8095357,-3.130844,286.54703,283.87042,37443184.0,-11595655.0,-1.2778358,379.58005,286.04294,58.232292,3.8950148,290.6004,286.04587
2023-05-01 18:00:00,44,50.75,4.25,1.0160217,17.02257,-7593357.0,-19577354.0,1.9230485,-2.8065252,287.17712,281.05176,43792536.0,-14308209.0,,360.1197,286.10266,36.67195,0.5432191,289.42203,287.4789
2023-05-01 18:00:00,45,50.75,4.25,0.46432495,16.648922,-6791585.0,-19033918.0,2.810977,-2.1272116,286.6149,281.95636,40869256.0,-12520878.0,,355.1541,286.1291,59.492737,0.6749835,289.4851,286.84875
2023-05-01 18:00:00,46,50.75,4.25,0.0,18.009052,-6320405.0,-17228024.0,2.3431573,-2.7879806,286.73068,282.10635,35269136.0,-9198202.0,,378.84995,286.25995,29.47093,3.8209286,289.6492,286.8665
2023-05-01 18:00:00,47,50.75,4.25,1.3700256,19.620413,-6763746.0,-18235134.0,1.8309894,-3.3319054,285.82834,282.57227,40216332.0,-12958387.0,,367.2318,285.73618,46.045944,2.7690482,289.44235,286.0052
2023-05-01 18:00:00,48,50.75,4.25,0.0,18.24037,-5993293.5,-18153588.0,1.1215751,-3.339156,287.50696,281.84903,38081944.0,-11258080.0,,361.64355,286.46365,16.254559,0.5173631,289.98944,287.75302
2023-05-01 18:00:00,49,50.75,4.25,0.92407227,18.531178,-6389655.5,-18637502.0,2.2171566,-2.2542343,286.04135,283.178,40254572.0,-13144388.0,-5.9515915,383.52704,285.59296,92.47186,4.24531,289.68576,285.88733
2023-05-01 18:00:00,50,50.75,4.25,2.1147919,16.750692,-6613066.0,-18407152.0,2.7996097,-2.7025087,285.37408,282.83572,39785772.0,-12711182.0,-2.9889355,379.85458,285.49316,36.43848,4.93347,288.17694,285.53683
2023-05-02 00:00:00,1,50.75,4.25,12.045181,16.832796,-6784973.5,-17316116.0,2.278636,0.89581656,282.74765,281.7396,38543664.0,-13037282.0,,366.3127,284.20773,99.63626,3.1663313,286.05377,282.64255
2023-05-02 00:00:00,2,50.75,4.25,15.171402,15.438988,-6824992.5,-19860678.0,1.3096955,-3.547886,283.13083,280.99933,41873424.0,-13130044.0,,344.9027,285.14746,99.999435,1.3927283,287.00525,282.73517
2023-05-02 00:00:00,3,50.75,4.25,0.0,17.858608,-6055236.0,-19124392.0,1.8588474,-0.12803364,281.62372,280.9119,41658144.0,-14506642.0,,362.82327,284.7479,39.275246,1.5274768,287.9276,281.65317
2023-05-02 00:00:00,4,50.75,4.25,0.0,14.553293,-6805157.0,-18805354.0,1.6281395,0.94127154,279.99008,279.9654,41076036.0,-13973981.0,,375.84595,284.10168,80.480835,2.2867398,286.69925,280.00092
2023-05-02 00:00:00,5,50.75,4.25,24.283447,14.457914,-5649130.5,-18686310.0,2.33163,-2.3261814,282.2748,280.7489,39399116.0,-13458056.0,,367.74307,284.39658,99.999435,1.7062292,285.7447,281.81418
2023-05-02 00:00:00,6,50.75,4.25,2.7998047,13.75462,-8128567.0,-19885082.0,1.0735444,-4.1307125,281.40805,279.0124,44061636.0,-14142768.0,,360.8657,284.71835,99.999435,1.005887,285.94662,281.58826
2023-05-02 00:00:00,7,50.75,4.25,7.1029663,14.691445,-7233882.0,-18942254.0,2.366372,-3.336228,282.38736,281.06726,39923156.0,-12170393.0,,380.5529,284.42047,99.999435,2.828218,285.53427,282.26233
2023-05-02 00:00:00,8,50.75,4.25,8.256912,17.482502,-6372952.0,-18306560.0,2.1852963,-1.0807734,282.91757,282.0507,39648388.0,-13469053.0,,380.7001,284.44165,85.46769,4.491188,285.83356,282.9661
2023-05-02 00:00:00,9,50.75,4.25,0.19767761,17.369425,-9173585.0,-19991030.0,2.5640988,0.81675863,282.23767,281.55362,46612424.0,-15967873.0,-7.1559944,376.44675,284.071,27.29338,3.3875966,286.0659,282.2658
2023-05-02 00:00:00,10,50.75,4.25,0.0,16.940958,-6910598.0,-18642860.0,2.11325,-2.1923265,280.96295,280.6385,41175180.0,-14458827.0,,378.18747,283.8345,79.662926,1.4919248,285.80212,281.00156
2023-05-02 00:00:00,11,50.75,4.25,3.9721527,14.912684,-6129010.0,-16427454.0,1.9545887,-1.7910408,281.0615,280.83173,36766184.0,-12513228.0,,373.57404,284.2541,78.65273,0.7162533,286.38657,281.1124
2023-05-02 00:00:00,12,50.75,4.25,0.6620178,16.558214,-6326321.0,-19478546.0,1.9827666,-1.5061809,281.52597,281.24942,41787028.0,-14449264.0,,361.42075,284.30066,27.407827,2.1619363,286.44656,281.62146
2023-05-02 00:00:00,13,50.75,4.25,0.0,14.269123,-5761879.5,-19774966.0,1.4830866,-2.2945304,280.78198,280.27362,42407376.0,-15396960.0,,367.75702,284.36676,43.287003,1.583663,286.7634,280.8807
2023-05-02 00:00:00,14,50.75,4.25,21.189392,16.314604,-6606454.0,-21413008.0,2.5372016,-3.4732895,283.11844,281.5559,45371730.0,-15571007.0,,362.6721,284.7931,99.999435,0.44899464,286.81052,283.18256
2023-05-02 00:00:00,15,50.75,4.25,0.0,17.363771,-6024960.5,-17454802.0,2.067621,-1.0017154,281.3383,281.04373,39230576.0,-14480344.0,,381.19547,283.92966,32.54117,4.417102,286.32886,281.4307
2023-05-02 00:00:00,16,50.75,4.25,17.263214,15.443413,-6866403.5,-16970294.0,1.4958949,-2.0399272,282.42615,281.72525,36560816.0,-11283422.0,,364.66745,284.32092,77.503685,1.6589928,285.96466,282.53644
2023-05-02 00:00:00,17,50.75,4.25,0.2252655,16.105902,-6343372.5,-18325608.0,2.2155557,-1.0878844,281.54456,281.30756,38981304.0,-12762345.0,,391.06888,283.8489,70.22179,9.587002,284.7621,281.5685
2023-05-02 00:00:00,18,50.75,4.25,0.28962708,17.871147,-5198829.5,-16303053.0,2.8337114,0.9561908,282.3634,281.69366,34160160.0,-11683635.0,,388.18225,283.81122,74.86682,6.0703754,284.84836,282.38416
2023-05-02 00:00:00,19,50.75,4.25,7.852356,19.102467,-5361689.5,-16988150.0,1.6342235,0.54653907,281.86795,281.29132,36137340.0,-12197170.0,,371.68808,284.12274,95.32541,4.150589,285.37045,281.98294
2023-05-02 00:00:00,20,50.75,4.25,3.4342499,14.392035,-6914426.0,-20117812.0,1.6364648,-1.3593588,282.2503,280.67218,43167940.0,-14389495.0,,364.3989,284.59616,100.00096,0.8875475,285.97498,280.9661
2023-05-02 00:00:00,21,50.75,4.25,1.792984,16.791498,-7338627.0,-20508872.0,0.9076781,-1.6320882,281.2465,280.65073,45629496.0,-15998475.0,,366.61908,284.65524,64.490265,0.43432665,287.78775,281.3094
2023-05-02 00:00:00,22,50.75,4.25,0.0,14.760275,-6629421.5,-19956508.0,1.58219,-1.8829266,280.56174,279.43045,42867680.0,-14360806.0,,363.3604,284.64798,2.4323807,0.53948975,287.5469,280.65027
2023-05-02 00:00:00,23,50.75,4.25,11.934845,14.076645,-6978108.5,-20235070.0,1.752059,-1.5718534,282.11755,281.53256,43224590.0,-14184368.0,,357.91144,284.50888,81.68482,1.5796852,286.2253,281.81494
2023-05-02 00:00:00,24,50.75,4.25,0.5287018,15.944151,-6381999.5,-19657708.0,1.3918283,-2.3629913,281.41263,281.10132,42966820.0,-14834176.0,,369.2252,284.64285,95.24759,0.9086795,287.16827,281.48413
2023-05-02 00:00:00,25,50.75,4.25,0.0,18.295433,-7581873.0,-19858296.0,1.6350238,0.37029696,281.11023,280.82446,44812284.0,-15763224.0,,372.5316,284.01218,72.08804,1.4931679,286.32886,281.14487
2023-05-02 00:00:00,26,50.75,4.25,11.033752,17.24971,-7153496.0,-19038084.0,1.8670125,-3.488627,283.1292,282.45154,41658144.0,-13087966.0,,374.20865,285.09436,99.999435,3.89228,286.3876,282.83878
2023-05-02 00:00:00,27,50.75,4.25,15.189789,17.734715,-5658526.0,-18496436.0,2.263106,-2.259951,281.68054,281.0975,38715036.0,-12866582.0,,377.10724,284.37766,99.999435,4.669941,286.00357,281.73206
2023-05-02 00:00:00,28,50.75,4.25,25.276482,16.303543,-5994337.5,-19013086.0,2.5756261,-3.387957,282.59067,281.1063,40309810.0,-13660792.0,,375.95535,284.5433,99.999435,4.75248,285.83923,282.28378
2023-05-02 00:00:00,29,50.75,4.25,0.0,14.919813,-5237456.5,-18616670.0,1.2874413,-1.1220453,280.83557,280.53537,39870750.0,-14262306.0,,362.71188,284.53192,0.019832611,0.90942526,287.5799,280.98257
2023-05-02 00:00:00,30,50.75,4.25,0.06436157,14.071975,-9732458.0,-20971952.0,2.1058855,-1.8776281,280.70795,280.26215,47647750.0,-15496416.0,,359.76358,283.96472,100.00096,0.20908356,286.40744,280.76562
2023-05-02 00:00:00,31,50.75,4.25,0.6620178,14.552556,-6509712.5,-19895796.0,1.9307332,-2.4151392,280.89078,280.46112,43924252.0,-16177782.0,,366.66483,284.0824,100.00096,2.146522,285.9773,280.91867
2023-05-02 00:00:00,32,50.75,4.25,0.0,17.201283,-7012211.5,-18924398.0,1.9734807,-1.5123159,281.2715,280.9385,41274320.0,-13649794.0,,372.66687,284.38943,77.109985,2.0107794,286.76904,281.32834
2023-05-02 00:00:00,33,50.75,4.25,24.071968,15.26003,-6276558.5,-17995260.0,1.6675248,-3.4654813,282.87933,281.36728,39096024.0,-13047323.0,,363.89954,284.62457,99.999435,1.0782332,286.13156,282.4865
2023-05-02 00:00:00,34,50.75,4.25,10.003937,15.796905,-5500886.0,-17018506.0,2.7789564,-2.2863038,281.35742,280.8748,35518410.0,-11232260.0,,382.9501,284.133,99.999435,6.314265,285.73053,281.1693
2023-05-02 00:00:00,35,50.75,4.25,0.0,17.84804,-6042360.5,-18210730.0,1.5701823,-3.2022336,281.34262,280.95016,38421860.0,-12165612.0,,370.1821,284.52402,74.2488,1.9038763,287.338,281.2692
2023-05-02 00:00:00,36,50.75,4.25,0.0,14.690707,-5717684.5,-18589884.0,2.244214,-1.2854598,281.48883,281.241,39407616.0,-13292615.0,,365.72186,284.44214,42.166946,1.804431,286.6627,281.57477
2023-05-02 00:00:00,37,50.75,4.25,6.3260193,14.900639,-5265992.0,-16888154.0,2.5990012,-1.6050383,281.81088,281.56357,35822916.0,-12063765.0,,366.24307,284.25784,88.52114,3.0952282,286.0069,281.82593
2023-05-02 00:00:00,38,50.75,4.25,0.28962708,16.942678,-6052800.0,-18180374.0,2.153436,-2.7324867,282.59903,281.96173,40560496.0,-14267088.0,,373.3552,285.05518,70.304184,0.7910857,287.45032,282.63382
2023-05-02 00:00:00,39,50.75,4.25,4.404297,14.653097,-6999336.0,-19399978.0,1.0908353,-2.7631617,281.2225,280.47415,44254252.0,-16541655.0,,354.88354,284.0392,99.999435,0.5951791,286.89346,281.2245
2023-05-02 00:00:00,40,50.75,4.25,0.5470886,17.58378,-7289908.5,-19885082.0,2.698585,-0.482749,282.38846,281.64545,43153776.0,-14391407.0,,374.76968,284.25058,87.6376,4.1804223,286.1071,282.129
2023-05-02 00:00:00,41,50.75,4.25,0.0,15.78363,-6177381.0,-18704762.0,1.3486004,-2.0199883,281.28876,280.87994,40023710.0,-13208460.0,,370.20398,284.67477,14.785057,2.3175678,286.8574,281.3995
2023-05-02 00:00:00,42,50.75,4.25,7.001831,16.078861,-6198260.5,-18171446.0,0.9536276,-2.5508065,282.21045,281.51266,37205240.0,-10879862.0,,377.5787,284.6625,100.00096,2.4821491,287.16727,282.2873
2023-05-02 00:00:00,43,50.75,4.25,8.486786,15.262242,-5850269.0,-17423256.0,1.4954145,-3.6326604,282.73636,281.7595,37532412.0,-12513228.0,,378.71866,284.56522,99.999435,4.090922,286.54703,282.37766
2023-05-02 00:00:00,44,50.75,4.25,0.0,14.652359,-7073806.0,-19527354.0,1.8889465,-1.9419063,281.36118,281.2544,43887428.0,-15692936.0,,359.7576,284.3898,100.00096,0.5432191,287.17703,281.45367
2023-05-02 00:00:00,45,50.75,4.25,12.215286,15.084268,-6394875.5,-19001776.0,2.5458472,0.04751146,282.0505,281.5383,40952816.0,-13692350.0,,354.987,284.53378,76.22951,0.7015853,286.61502,282.10828
2023-05-02 00:00:00,46,50.75,4.25,1.6872406,17.149168,-5882284.5,-17231000.0,2.0477684,-3.4085932,282.0147,281.74054,35368280.0,-10440918.0,,377.66425,284.61005,99.999435,3.8288841,286.73068,281.7006
2023-05-02 00:00:00,47,50.75,4.25,11.999207,15.732008,-6393831.5,-18311918.0,2.2430933,-3.694847,282.3715,281.6709,40308390.0,-13961071.0,,366.60315,284.31104,99.999435,2.8090749,285.8297,281.9375
2023-05-02 00:00:00,48,50.75,4.25,8.459198,15.046903,-5652958.0,-18270848.0,1.3931091,-3.9688315,282.95096,281.31198,38178252.0,-12153180.0,,361.31332,285.00494,99.999435,0.5462022,287.50674,282.58612
2023-05-02 00:00:00,49,50.75,4.25,3.875595,15.719962,-6012085.0,-18630360.0,2.5741854,-1.8620117,281.9078,281.84253,40336720.0,-14306296.0,,382.02106,284.03748,99.999435,4.2552547,286.0414,281.49637
2023-05-02 00:00:00,50,50.75,4.25,12.762375,15.180138,-6207308.0,-18407748.0,1.5780275,-1.6447765,281.24863,280.86444,39870750.0,-13957246.0,,378.4441,283.826,90.09746,5.003827,285.3738,281.30212
2023-05-02 06:00:00,1,50.75,4.25,4.2801666,15.861555,-6671876.5,-17319688.0,0.17841113,-3.1800637,282.3012,281.4329,38766024.0,-13768854.0,,366.58127,283.4392,99.999435,3.5303001,282.83984,280.7574
2023-05-02 06:00:00,2,50.75,4.25,3.4986115,11.294191,-6745302.5,-20049362.0,-0.66164684,-3.592504,280.79114,277.78616,42156690.0,-13810453.0,,344.65005,284.09454,100.00096,1.4170923,283.1309,280.54892
