time,number,latitude,longitude,cape,mx2t6,mn2t6,tcw,sshf,slhf,u10,v10,t2m,d2m,ssr,str,cin,sm,st,tcc,tp
2023-04-23 06:00:00,48,50.75,4.25,0.0,282.7417,280.9543,13.72612,1189511.0,-2025311.0,1.7671068,4.844046,281.8895,280.51346,5441122.0,-4685089.5,,364.13464,281.6238,3.7798119,5.1068497
2023-04-23 06:00:00,49,50.75,4.25,2.3080215,283.0121,281.88733,16.92359,1234553.0,-3156805.0,1.723374,4.420554,282.6004,281.42957,6956408.0,-4600168.5,,366.6598,282.22836,98.95415,1.9775295
2023-04-23 06:00:00,50,50.75,4.25,0.0,282.61578,281.21594,13.867446,1232223.0,-2439695.0,1.2762811,4.669159,282.05084,280.70462,5772150.0,-4547231.0,,369.61465,281.79016,97.47244,3.0322113
2023-04-23 12:00:00,1,50.75,4.25,8.059048,287.51312,282.1164,19.229946,-149581.0,-5118511.0,2.897152,5.9253993,287.54858,280.8874,12329338.0,-5882066.5,-2.9789982,363.5411,283.81082,99.999435,4.45356
2023-04-23 12:00:00,2,50.75,4.25,10.870098,286.2214,281.75394,19.311646,491361.0,-4251722.0,0.35810614,4.8470964,284.5998,281.29715,9705256.0,-5303797.0,-8.249933,367.6107,282.98364,99.999435,7.129697
2023-04-23 12:00:00,3,50.75,4.25,51.98751,287.76324,281.87598,19.773838,-679729.5,-5289847.0,1.9208082,6.7917023,287.81442,281.7786,12981332.0,-5694212.0,0.0001411438,365.88116,284.00668,99.999435,4.1063147
2023-04-23 12:00:00,4,50.75,4.25,24.500519,286.04733,282.1844,19.287926,652373.0,-3843113.0,0.5905689,5.5402913,284.97522,281.47964,9464782.0,-5430259.0,-3.6576195,370.31668,283.13437,99.999435,5.620654
2023-04-23 12:00:00,5,50.75,4.25,25.91027,286.3504,281.86407,19.635147,559441.5,-4655999.0,1.1355298,6.808225,285.7034,281.02972,10459880.0,-5481358.5,-1.7710571,359.37793,283.29855,99.999435,4.9191027
2023-04-23 12:00:00,6,50.75,4.25,7.1121674,286.98724,282.89404,17.49878,412667.0,-4879313.0,2.557905,6.4869204,287.15173,281.56735,10366306.0,-4770745.5,-0.036699295,364.31546,283.77087,99.991806,3.4712696
2023-04-23 12:00:00,7,50.75,4.25,6.6788864,287.18356,281.6213,19.433865,-304121.0,-5418831.0,0.3740282,6.2924595,287.22528,281.06302,13097042.0,-6219176.0,-5.5470886,364.42395,283.62393,99.999435,3.6201725
2023-04-23 12:00:00,8,50.75,4.25,8.811478,286.536,282.58978,19.387085,275470.0,-5183484.0,3.1109328,6.9365945,284.37265,280.91202,11248714.0,-5318134.5,,372.97583,283.34763,99.999435,5.4134846
2023-04-23 12:00:00,9,50.75,4.25,0.28533173,286.756,281.83978,18.428766,295143.5,-5223430.0,-0.8402982,6.015131,285.53192,281.6698,11641120.0,-5799351.5,,367.21075,283.32193,99.999435,6.3363314
2023-04-23 12:00:00,10,50.75,4.25,6.8564262,286.69064,281.9941,18.987812,735985.0,-4355197.0,0.039876223,7.3100095,286.37115,281.2509,10333102.0,-5886478.0,,385.31012,283.2571,99.999435,11.2030525
2023-04-23 12:00:00,11,50.75,4.25,14.437805,286.40503,282.05124,19.572884,872923.0,-4387925.0,1.2529287,5.7792363,284.51196,281.81723,9584516.0,-5429524.0,-4.92276,374.89468,283.13736,99.999435,5.587696
2023-04-23 12:00:00,12,50.75,4.25,43.46982,287.19626,281.8775,18.091427,-675846.75,-5148831.0,1.4923973,5.201447,287.3244,282.11768,12446052.0,-5445699.5,0.0001411438,355.05518,283.80063,99.999435,4.9920826
2023-04-23 12:00:00,13,50.75,4.25,9.2193985,286.66446,282.24747,20.291046,460815.0,-5553108.0,1.7244356,5.657476,285.01688,281.16266,11858452.0,-5767368.5,,371.70157,283.46545,99.999435,6.0644217
2023-04-23 12:00:00,14,50.75,4.25,8.57476,286.68192,282.03134,19.086643,-432516.5,-5350007.0,1.3221369,5.2614374,285.6656,281.65988,12152252.0,-5311885.0,-6.4118443,358.76526,283.53506,99.999435,3.3982887
2023-04-23 12:00:00,15,50.75,4.25,71.19565,285.3336,281.8421,20.685377,1378480.0,-3687659.0,-1.2625525,6.0944405,285.36908,282.70462,8286560.0,-5353426.0,-0.3159027,385.00378,282.80588,99.999435,7.2738914
2023-04-23 12:00:00,16,50.75,4.25,64.098274,287.55707,282.04944,20.622128,-414137.5,-4884608.0,1.6605347,6.3514333,287.5745,281.9522,11657218.0,-5290930.5,-0.03475952,359.73105,283.69205,99.999435,3.0922432
2023-04-23 12:00:00,17,50.75,4.25,21.649311,286.1431,282.18207,18.17708,497314.5,-4767175.0,1.1807485,6.102829,285.8451,281.98856,10737582.0,-5541281.0,-0.6532726,364.5814,283.3358,99.999435,6.3339777
2023-04-23 12:00:00,18,50.75,4.25,17.111473,286.57236,282.53598,19.115963,106951.0,-5534820.0,-0.5655885,4.6043386,285.37146,282.07675,12457120.0,-6011102.0,-5.0235825,356.48264,283.41885,99.999435,4.118086
2023-04-23 12:00:00,19,50.75,4.25,20.922241,287.4424,282.06625,18.418554,-269175.0,-5152200.0,1.3352991,6.144517,287.18896,281.61234,12379646.0,-5816630.0,-5.5819893,372.26318,283.77304,99.999435,7.7812223
2023-04-23 12:00:00,20,50.75,4.25,51.408394,286.6377,282.15594,20.383947,28516.0,-4720009.0,0.7266499,5.6465454,286.3271,281.74097,11596848.0,-5629142.5,-1.3357697,370.8804,283.65344,99.999435,3.751419
2023-04-23 12:00:00,21,50.75,4.25,16.648602,287.01852,283.17584,19.36139,-1088990.0,-6403052.0,1.506621,6.5260663,286.82367,282.04526,14313498.0,-5354161.5,-0.19278145,362.8859,284.10602,99.999435,3.6737309
2023-04-23 12:00:00,22,50.75,4.25,16.536583,287.4889,282.06082,19.824242,-238370.5,-4528940.0,1.778783,6.9935346,287.16275,281.6459,10925734.0,-5338353.5,-3.9339142,359.05243,283.42224,99.999435,4.736064
2023-04-23 12:00:00,23,50.75,4.25,21.059624,287.083,282.09494,18.697582,-183233.0,-4193487.0,2.5984533,5.553764,286.78525,281.63852,10816062.0,-5461507.0,-0.8209896,355.29346,283.50882,99.999435,2.8933125
2023-04-23 12:00:00,24,50.75,4.25,38.72908,286.86304,282.79504,19.718494,-155534.5,-4759956.0,1.5821979,6.8910933,285.93503,281.93542,11383540.0,-5205642.0,-3.4656658,367.37668,283.5723,99.999435,4.4041214
2023-04-23 12:00:00,25,50.75,4.25,52.260162,286.8033,282.40726,20.565136,-794664.25,-5278778.0,1.1968828,6.3982053,286.78168,281.46262,13132258.0,-5810748.0,-0.07450676,365.4621,283.80728,99.999435,2.175871
2023-04-23 12:00:00,26,50.75,4.25,2.1410446,286.7422,281.99255,18.239672,529931.5,-4910116.0,-0.76981616,6.8699946,285.71143,281.55084,11094770.0,-5900080.0,,372.1164,283.28403,99.999435,6.640023
2023-04-23 12:00:00,27,50.75,4.25,17.682137,286.9616,281.69785,19.577497,-397570.25,-5026586.0,1.2851975,6.138162,286.57956,281.38892,12447058.0,-5908168.0,-1.1457577,364.1006,283.57596,99.999435,4.042163
2023-04-23 12:00:00,28,50.75,4.25,6.6091385,287.37708,282.17432,18.267015,-835564.25,-6240860.0,3.4225817,6.2764454,287.1708,280.1174,14249102.0,-5671051.5,-1.6440582,373.36087,284.08917,99.999435,6.929002
2023-04-23 12:00:00,29,50.75,4.25,21.78035,285.9651,282.07632,19.089607,1126090.0,-5299954.0,-0.7186532,6.371769,286.11008,282.3325,10424664.0,-5596056.5,-3.4763298,365.5557,283.04984,99.999435,5.8419495
2023-04-23 12:00:00,30,50.75,4.25,12.440479,286.8039,282.34702,20.338814,266669.0,-5285515.0,1.3255335,6.7853475,286.07553,281.47125,11488182.0,-5357102.5,-3.6711903,376.02643,283.52582,99.999435,6.953721
2023-04-23 12:00:00,31,50.75,4.25,32.650448,286.03015,282.28806,19.689175,-204718.5,-4953431.0,1.6424897,6.0067425,285.9502,281.09277,11964098.0,-5754869.5,-1.0565662,363.22415,283.50772,99.999435,4.5518475
2023-04-23 12:00:00,32,50.75,4.25,0.0,286.82867,282.7759,18.407024,-589645.75,-4438940.0,2.3105814,6.5817356,286.58997,281.06482,11224566.0,-5258947.5,,352.49387,283.69843,99.999435,4.8325853
2023-04-23 12:00:00,33,50.75,4.25,30.705963,286.665,281.95068,19.949097,469875.5,-4939955.0,0.8983964,6.072071,286.6763,280.99185,10724502.0,-5245345.5,-0.3847332,358.46103,283.53397,99.999435,4.194009
2023-04-23 12:00:00,34,50.75,4.25,26.888851,287.27625,282.12106,20.399101,302392.0,-4768137.0,1.0850035,5.586301,286.00943,282.09,11536478.0,-5816997.5,-5.887369,360.11823,283.56754,99.999435,4.145159
2023-04-23 12:00:00,35,50.75,4.25,17.432735,286.8422,282.5122,18.784882,-592493.25,-4680063.0,2.3562248,6.747472,286.45718,281.3419,11468058.0,-5035065.5,-0.1336441,364.44098,283.60355,99.999435,5.676567
2023-04-23 12:00:00,36,50.75,4.25,70.00571,286.8974,282.71646,20.08054,224215.5,-5558402.0,0.5474731,7.2090936,286.7269,281.7064,11742742.0,-5166674.0,-0.63969994,371.39734,283.71936,99.999435,4.70899
2023-04-23 12:00:00,37,50.75,4.25,17.663116,286.03015,281.93542,20.256126,-165630.0,-5055944.0,1.4679834,5.206785,285.11038,281.67538,12268968.0,-5991985.5,-8.32943,362.33704,283.4145,99.999435,4.468273
2023-04-23 12:00:00,38,50.75,4.25,8.082298,286.14676,281.794,19.2507,397394.0,-5332200.0,-0.26285625,5.636632,285.6632,280.75443,11641120.0,-5655979.0,-2.6716805,363.54538,283.34708,99.999435,4.674266
2023-04-23 12:00:00,39,50.75,4.25,36.091343,286.15662,282.39355,20.124355,789052.0,-4913966.0,0.046245098,5.723313,285.4292,281.6309,10178154.0,-5041682.5,-4.994499,376.07535,283.32913,99.999435,8.083737
2023-04-23 12:00:00,40,50.75,4.25,5.732006,286.6129,282.13293,19.762638,173737.5,-4372524.0,0.33454132,6.028349,285.3518,281.18835,10359264.0,-5271814.0,,364.83453,283.26797,99.999435,3.933281
2023-04-23 12:00:00,41,50.75,4.25,14.763294,286.4501,282.20972,18.645203,-284189.0,-4203112.0,2.3511298,6.740863,286.4691,281.87924,11004216.0,-5571058.5,0.0001411438,379.6259,283.36447,99.999435,7.1090975
2023-04-23 12:00:00,42,50.75,4.25,16.836708,287.26834,283.24927,20.551958,479194.5,-5650327.0,0.10335231,6.87635,286.75012,281.45145,11414732.0,-5103811.0,-6.1268234,360.65857,283.71664,99.999435,4.338792
2023-04-23 12:00:00,43,50.75,4.25,32.739216,286.24167,282.06158,19.663479,157429.0,-4313326.0,1.9734573,6.422354,285.9475,281.34238,10684254.0,-5762589.5,-1.4501667,363.03906,283.22858,99.999435,3.9374008
2023-04-23 12:00:00,44,50.75,4.25,48.54239,287.38412,282.4959,19.528412,-560912.0,-4431721.0,1.1892403,6.9188004,287.4307,282.30225,11365430.0,-5365557.5,0.0001411438,369.47424,283.78024,99.999435,6.3792953
2023-04-23 12:00:00,45,50.75,4.25,12.349598,285.23865,281.92276,20.290718,1276747.5,-5180115.0,-0.8228898,7.100297,285.23123,282.03888,10700354.0,-6019189.5,,368.7084,283.0255,99.999435,5.365224
2023-04-23 12:00:00,46,50.75,4.25,42.713158,287.46863,282.521,19.240816,-16008.0,-4737335.0,1.4543965,5.2100897,287.28394,281.53558,10854298.0,-5045359.0,0.0001411438,368.2021,283.75797,99.999435,7.2409334
2023-04-23 12:00:00,47,50.75,4.25,1.8789673,286.4301,282.02075,19.816336,170631.0,-5191666.0,0.12797856,7.7523117,286.42267,281.3086,11885618.0,-5748620.0,,366.94485,283.39478,99.999435,5.3387384
2023-04-23 12:00:00,48,50.75,4.25,28.294376,287.46243,281.88916,18.739422,-634428.75,-4916372.0,2.1154826,6.6529107,287.47415,281.6281,12704638.0,-6063304.5,-1.447258,362.06476,283.7729,99.999435,5.518835
2023-04-23 12:00:00,49,50.75,4.25,23.889694,286.6653,282.60037,19.583755,-89266.0,-5372628.0,1.1066576,5.6023154,286.4021,281.29205,12062702.0,-5318134.5,-6.433172,366.5917,283.7161,99.999435,2.785019
2023-04-23 12:00:00,50,50.75,4.25,0.6023712,285.93494,282.051,19.240816,539250.5,-4429315.0,0.55193126,6.2764454,285.49442,281.97787,10151992.0,-5468859.5,,371.3527,283.1697,99.999435,4.224613
2023-04-23 18:00:00,1,50.75,4.25,8.750187,287.5489,285.23273,21.30504,-300238.5,-7038826.0,0.53091407,2.9393494,285.0794,282.24683,15516872.0,-6704069.5,,368.2021,283.93954,99.999435,6.3681135
2023-04-23 18:00:00,2,50.75,4.25,1.1455536,288.75528,283.892,17.048775,455379.0,-7149521.0,7.4319816,-0.1941346,283.46585,281.69724,14033784.0,-6170650.0,,395.5596,283.598,99.95976,16.503536
2023-04-23 18:00:00,3,50.75,4.25,6.738064,287.8134,284.88837,21.4042,-814855.5,-7227007.0,0.9550791,3.553489,284.7186,282.20566,15792562.0,-6290127.0,,368.76797,283.82822,99.999435,5.806636
2023-04-23 18:00:00,4,50.75,4.25,12.582088,286.88303,284.0838,21.251343,465474.5,-5871236.0,2.0577383,3.1099155,283.84332,282.56735,12650304.0,-6065877.5,-7.190317,382.3978,283.41315,99.999435,9.149601
2023-04-23 18:00:00,5,50.75,4.25,16.690872,286.0476,284.16525,19.689175,929872.5,-6660057.0,2.2927487,4.981058,284.08447,282.27048,12705644.0,-5983898.0,0.0001411438,373.03754,283.2015,99.999435,9.054256
2023-04-23 18:00:00,6,50.75,4.25,0.0,287.15146,283.6257,18.837921,294367.0,-7206312.0,2.753853,3.384448,283.5611,281.6243,13376756.0,-5384674.0,,368.92538,283.30902,99.999435,5.7513123
2023-04-23 18:00:00,7,50.75,4.25,19.679462,287.4137,284.09003,20.18497,153028.5,-7675080.5,1.1053839,5.5880804,284.06482,282.5981,15574224.0,-6786784.5,0.0001411438,374.5777,283.4217,99.999435,7.0219927
2023-04-23 18:00:00,8,50.75,4.25,4.0115585,285.54962,283.20456,21.38608,158982.5,-7258290.0,2.246044,-1.0205284,283.09967,281.86655,13969388.0,-5776926.5,,408.81927,283.15912,99.999435,16.188072
2023-04-23 18:00:00,9,50.75,4.25,15.450207,286.86444,284.6063,17.588055,898291.5,-7625990.0,4.517174,3.740832,284.60666,282.21072,14124338.0,-6286083.0,-4.8248444,374.30756,283.37045,99.69119,9.010115
2023-04-23 18:00:00,10,50.75,4.25,0.021133423,287.22723,284.4605,17.576525,543392.0,-6618185.0,2.980796,2.8918147,284.34824,281.64767,13922098.0,-6669513.0,,387.98203,283.5288,99.77054,12.91338
2023-04-23 18:00:00,11,50.75,4.25,10.42202,284.89755,282.95715,20.146755,1175791.5,-6023802.0,0.13965487,-0.41731942,282.89038,281.70667,11274874.0,-5829129.0,,406.17712,282.80017,99.999435,14.809689
2023-04-23 18:00:00,12,50.75,4.25,16.942387,287.3509,283.92532,20.861294,-921247.5,-7007543.0,0.35216188,0.040234804,283.82605,282.7204,15179806.0,-6008161.0,,365.41318,283.51468,99.999435,8.321511
2023-04-23 18:00:00,13,50.75,4.25,1.8641739,285.2612,283.81546,19.498432,1090108.0,-7429145.5,3.9872859,4.3575134,283.76236,282.45425,13472342.0,-6149328.0,,390.30933,283.1428,98.93431,11.411988
2023-04-23 18:00:00,14,50.75,4.25,1.4689331,286.19296,284.06934,20.366488,9101.5,-7607220.0,-0.5940361,6.525304,284.07196,282.212,14569064.0,-5837216.5,,376.47955,283.3218,99.999435,8.298557
2023-04-23 18:00:00,15,50.75,4.25,3.3204193,285.41556,283.0055,16.19291,2225993.5,-5973267.0,6.405324,3.254045,283.01242,280.53812,10240536.0,-5840525.5,,398.00177,282.6213,84.1462,11.803963
2023-04-23 18:00:00,16,50.75,4.25,10.077507,287.57452,284.5215,21.191055,-163041.5,-6790003.0,1.2249058,3.7255802,284.4569,282.87875,13894932.0,-5781706.0,0.0001411438,370.50388,283.4633,99.97197,6.5399694
2023-04-23 18:00:00,17,50.75,4.25,5.6326675,285.95663,284.3912,18.315111,723818.5,-6478132.0,4.5084696,6.5390306,284.25388,281.64767,12892790.0,-6031321.0,,365.72375,283.35294,99.816315,7.3456945
2023-04-23 18:00:00,18,50.75,4.25,2.6187134,286.5208,284.28677,17.264223,395841.0,-7739091.0,3.2226,4.872008,284.23453,282.2153,15223072.0,-6684953.0,-6.017275,365.23447,283.4187,76.49197,7.0261126
2023-04-23 18:00:00,19,50.75,4.25,6.7739944,287.18893,284.53238,19.321198,-79688.0,-6976740.0,0.86273086,6.484124,284.4283,281.9812,14860852.0,-6521361.5,,377.22412,283.61212,96.578224,9.920013
2023-04-23 18:00:00,20,50.75,4.25,19.859116,286.75375,284.5603,21.31657,181244.5,-6856420.0,2.5956933,5.258133,284.50424,282.86453,14405058.0,-6235719.0,,381.88086,283.64923,99.999435,7.3268614
2023-04-23 18:00:00,21,50.75,4.25,40.64186,287.28665,285.4618,21.824554,-1035923.25,-8408554.0,0.02225566,5.4363246,285.14044,282.17386,17266596.0,-6108889.5,-6.089985,370.71234,284.1419,99.90178,6.368702
2023-04-23 18:00:00,22,50.75,4.25,12.068493,287.1633,284.78677,15.286311,-439764.75,-6797222.0,4.281951,1.5308449,284.70996,281.4471,14421158.0,-6113301.0,-3.2145767,360.67984,283.5122,96.007515,5.9019814
2023-04-23 18:00:00,23,50.75,4.25,3.9270172,286.78445,284.23428,18.482134,-182456.0,-6196101.0,1.5518398,3.0468748,284.60992,282.2547,13571952.0,-6066245.0,-5.7458286,359.04395,283.4142,97.09553,4.611291
2023-04-23 18:00:00,24,50.75,4.25,2.9885864,286.34534,284.15283,19.258276,64239.0,-6581608.0,5.7688637,1.9217997,283.87012,282.38992,13620248.0,-5675095.5,,382.06378,283.5035,99.8682,8.995401
2023-04-23 18:00:00,25,50.75,4.25,0.21347046,286.80472,285.1112,18.987484,-1066469.0,-7458504.0,-0.41613293,3.5898392,284.98117,281.60394,16719241.0,-6628339.5,-8.984781,366.67468,283.97772,99.746124,3.2994127
2023-04-23 18:00:00,26,50.75,4.25,6.3533936,288.11392,284.74384,16.593498,537179.5,-7474867.5,4.0382366,1.6498091,284.58432,281.88,14970524.0,-6787519.5,,378.59836,283.72086,85.76372,9.05249
2023-04-23 18:00:00,27,50.75,4.25,0.5283966,286.69263,284.00677,19.554436,-426562.75,-6929575.0,-0.40721655,3.7515082,283.82816,281.91992,15047998.0,-6478349.5,,368.67648,283.3619,99.46535,6.0385246
2023-04-23 18:00:00,28,50.75,4.25,57.901283,287.17145,284.36923,20.590502,-744703.75,-7754973.5,-1.1479132,2.6953206,284.29077,282.50763,16250368.0,-6245277.0,-14.509714,386.06958,283.66022,99.999435,10.642164
2023-04-23 18:00:00,29,50.75,4.25,5.2057266,286.4856,283.74307,15.84437,1530173.0,-7692888.0,5.769925,1.773603,283.67096,282.01755,13194640.0,-6209250.0,-2.1433277,372.4823,283.08136,62.202847,8.704069
2023-04-23 18:00:00,30,50.75,4.25,12.996349,286.2617,283.98376,19.607145,748669.5,-7340589.5,3.745482,5.091888,283.92935,282.33096,13674582.0,-5893830.5,-4.6018696,381.41922,283.3037,99.99333,9.306745
2023-04-23 18:00:00,31,50.75,4.25,10.229687,286.22028,284.4155,19.526764,-81759.0,-7151927.0,2.2783127,5.7322097,284.21277,282.19955,14871920.0,-6405928.0,-0.15400314,367.69366,283.49292,99.95824,6.6576796
2023-04-23 18:00:00,32,50.75,4.25,3.3415527,286.62024,284.34546,19.171637,-932378.5,-6316422.0,1.4321055,3.2957335,284.26013,282.08795,14315510.0,-5957797.0,,353.9277,283.6068,92.01254,6.017926
2023-04-23 18:00:00,33,50.75,4.25,45.51364,286.6763,283.6668,20.633657,631405.0,-6576795.0,1.6671159,1.3058808,283.58582,282.19623,12700612.0,-5705240.5,-5.6837826,381.12564,283.25793,99.999435,10.156022
2023-04-23 18:00:00,34,50.75,4.25,6.3914413,287.3692,284.81418,15.170021,412926.0,-7144708.0,5.194182,3.7232924,284.5974,281.33655,14910154.0,-6569152.0,,359.75446,283.84277,99.48671,4.751954
2023-04-23 18:00:00,35,50.75,4.25,25.83841,286.458,283.66293,21.828838,-952569.75,-6603266.0,2.43626,0.20622534,283.50543,282.29385,14509700.0,-5658920.0,-5.552906,379.01532,283.44385,99.999435,9.814663
2023-04-23 18:00:00,36,50.75,4.25,9.515297,286.7267,284.5047,17.204596,696638.0,-7776150.0,3.9677548,2.8125052,284.45004,282.73972,14085098.0,-5688330.0,-4.61738,393.88538,283.5076,62.187588,11.390211
2023-04-23 18:00:00,37,50.75,4.25,13.934776,285.34457,283.39975,22.22811,339927.0,-6724549.0,-0.9103553,5.0339313,283.34528,281.59888,13792304.0,-6404090.0,,393.1302,283.0176,99.999435,12.777424
2023-04-23 18:00:00,38,50.75,4.25,5.8884087,285.91296,284.4049,19.46549,790087.5,-7021981.0,1.7843027,5.407092,284.51437,282.50458,13486428.0,-6095287.5,-11.709925,377.23474,283.23114,99.96434,8.6917095
2023-04-23 18:00:00,39,50.75,4.25,4.9119415,285.44485,284.44086,16.464031,1442160.0,-6987329.0,6.124033,3.3953786,284.2616,282.0066,12174388.0,-5487608.0,,388.73087,283.2851,71.21366,12.141202
2023-04-23 18:00:00,40,50.75,4.25,0.6277313,287.70663,283.43982,17.17923,209719.5,-6621073.0,6.187934,-0.468413,283.1449,281.15784,13564910.0,-5970663.5,,378.3112,283.42633,48.10447,7.9660273
2023-04-23 18:00:00,41,50.75,4.25,14.131336,286.46927,283.99487,21.13736,-493349.25,-6187438.0,-0.7413688,1.9983128,283.93204,282.52594,13909018.0,-6122859.0,,386.3993,283.29422,99.99791,9.79995
2023-04-23 18:00:00,42,50.75,4.25,9.747791,287.96042,284.19577,18.660357,429234.0,-8224704.5,4.6139803,2.8480928,283.98148,282.4441,15198924.0,-5964414.0,,368.89774,283.8497,99.94145,7.262121
2023-04-23 18:00:00,43,50.75,4.25,5.2310867,286.04846,283.39456,17.030655,793193.5,-6850645.0,4.399987,4.25253,283.3027,280.98856,13273122.0,-6404090.0,,379.20465,282.96448,92.95559,8.967739
2023-04-23 18:00:00,44,50.75,4.25,18.751602,287.43088,284.2237,18.579975,-354599.25,-6604228.0,2.8391955,5.380656,284.88052,282.18707,13964358.0,-5913682.0,-4.0754547,374.88193,283.54034,99.962814,8.787054
2023-04-23 18:00:00,45,50.75,4.25,0.048614502,285.86987,283.0551,15.114347,2130732.0,-7699626.0,5.7319245,4.475461,282.97076,280.244,13079938.0,-6627971.5,,383.4657,282.97632,51.093834,9.948853
2023-04-23 18:00:00,46,50.75,4.25,34.00102,287.28326,284.2604,22.261383,-192552.0,-6366475.0,-0.6057124,1.9251041,284.11783,282.73514,13427064.0,-5660390.5,-5.9135437,381.5958,283.60165,99.999435,11.163032
2023-04-23 18:00:00,47,50.75,4.25,7.1819153,286.59827,284.00806,16.240677,650561.0,-7541284.5,5.2935357,2.768275,283.8889,282.0145,14399022.0,-6262188.0,,374.39902,283.29367,69.10326,8.240292
2023-04-23 18:00:00,48,50.75,4.25,0.6911392,287.47342,284.1624,19.19206,-299979.5,-7396899.5,0.6145582,6.2134047,284.1735,281.74454,15624532.0,-6791563.5,,367.23203,283.42114,99.94908,7.8247747
2023-04-23 18:00:00,49,50.75,4.25,1.4182053,287.6272,284.86356,17.252693,49484.0,-8150587.5,5.716427,7.412705,284.64355,281.471,15816710.0,-6075803.5,,376.9178,283.97473,99.999435,6.2062616
2023-04-23 18:00:00,50,50.75,4.25,3.0160675,288.20236,283.84363,16.683764,459262.0,-7286686.0,8.923989,3.3081892,283.45868,281.53812,14429206.0,-6364019.0,,381.89575,283.61932,66.54116,7.7412004
2023-04-24 00:00:00,1,50.75,4.25,22.577168,285.07922,281.7578,15.704361,-60273.5,-7394974.5,6.50765,0.12488234,281.66174,280.79715,15533978.0,-6984565.0,,400.6737,282.98895,99.999435,15.864959
2023-04-24 00:00:00,2,50.75,4.25,21.471771,283.465,280.95636,15.709632,983457.0,-7472942.0,5.0842133,1.6856508,281.62067,280.29712,14081072.0,-6990447.0,,392.39624,282.41403,99.999435,16.666565
2023-04-24 00:00:00,3,50.75,4.25,1.5175476,284.7176,281.37027,14.3639,-415173.0,-7573530.0,4.938154,4.1821175,281.3325,280.24908,15806648.0,-6796342.5,,392.13458,282.79758,99.999435,12.403695
2023-04-24 00:00:00,4,50.75,4.25,0.0,283.8433,280.94553,14.52071,987081.0,-6298133.0,5.045575,2.996798,280.8877,279.59784,12663384.0,-6710686.5,,387.47574,282.2656,48.366936,11.35019
2023-04-24 00:00:00,5,50.75,4.25,0.2895584,284.08496,280.43414,13.276444,1515935.5,-7117756.0,4.3842773,1.6480297,280.33813,279.20053,12725766.0,-6561432.0,,372.69928,282.24985,23.371656,9.625738
2023-04-24 00:00:00,6,50.75,4.25,0.7587738,283.56134,280.06546,12.906821,811055.0,-7384386.5,3.1933033,1.7136124,279.98773,279.3838,13407948.0,-6261820.0,,368.2872,282.2304,12.093262,5.917284
2023-04-24 00:00:00,7,50.75,4.25,23.272533,284.08102,281.13916,13.22077,754882.0,-8131817.5,3.8216958,4.538247,281.0717,279.55893,15598372.0,-7372038.5,,373.46512,282.49585,99.999435,7.2338705
2023-04-24 00:00:00,8,50.75,4.25,3.7600403,283.09912,279.9481,12.886066,731067.0,-7419520.0,3.9429164,3.1030521,279.8898,278.66797,13984480.0,-6846707.0,,405.05814,281.87473,91.849266,16.88727
2023-04-24 00:00:00,9,50.75,4.25,7.9491425,284.60632,281.61667,14.008443,1592300.0,-7960962.0,5.751456,4.3364153,281.51913,279.7768,14168610.0,-7052575.0,,373.18857,282.5483,99.999435,9.163138
2023-04-24 00:00:00,10,50.75,4.25,0.3381729,284.34802,281.15622,12.858066,1219539.0,-6778452.0,4.195547,2.5804236,281.06067,279.8449,13965364.0,-7648858.0,,386.49292,282.55362,38.97616,12.981651
2023-04-24 00:00:00,11,50.75,4.25,0.0,282.9752,281.3315,14.551018,1572108.5,-6192732.0,4.733927,1.113708,281.26788,280.1741,11287954.0,-6426147.0,,402.51596,282.07654,93.56598,15.301127
2023-04-24 00:00:00,12,50.75,4.25,4.212349,283.83456,281.69318,14.02195,-725548.0,-7103799.0,4.4422336,3.5023954,281.58673,280.88254,15197918.0,-6511803.0,,369.4615,282.64752,100.00096,9.692833
2023-04-24 00:00:00,13,50.75,4.25,0.0,283.76245,280.89975,13.144012,1784893.0,-7712139.5,4.144809,1.8935838,280.78647,279.8978,13502528.0,-7000005.0,,387.2481,282.2626,14.000713,11.559714
2023-04-24 00:00:00,14,50.75,4.25,1.8514862,284.13144,281.22058,14.334581,925731.0,-8102459.0,5.0744476,3.3913114,281.40424,280.3604,14583150.0,-6680541.5,-0.04639244,377.1135,282.42776,99.999435,9.420923
2023-04-24 00:00:00,15,50.75,4.25,42.918175,283.01236,280.65363,15.953741,3097322.0,-6566688.0,7.2600226,0.0814147,280.7207,279.41837,10283800.0,-6568049.5,0.0001411438,401.4353,281.80295,99.999435,13.650244
2023-04-24 00:00:00,16,50.75,4.25,0.06552124,284.4576,280.93207,13.93465,323101.0,-7188505.0,4.8835945,2.5392437,280.8246,279.52615,13915056.0,-6325786.5,,377.573,282.4711,29.361063,8.85356
2023-04-24 00:00:00,17,50.75,4.25,0.0,284.25397,280.49387,13.785747,1381586.5,-6758238.0,3.8441992,2.0537276,280.39737,279.40692,12920962.0,-6881998.5,,365.07706,282.3473,33.922165,7.453988
2023-04-24 00:00:00,18,50.75,4.25,0.0,284.23508,281.66888,13.826925,1146540.0,-8044705.5,5.3536153,1.8193583,281.60873,280.0292,15275392.0,-7556952.5,,364.50055,282.56665,57.452522,7.2797775
